109,9,108,105,27,22,220,12,20,59,241,230,113,68,136,174,73,54,0,235,234,44,31,157,131,134,4,10,16,62,67,233,150,192,1,175,39,21,102,11,190,129,36,25,41,135,43,23,69,216,202,78,126,50,228,166,167,26,70,122,143,19,182,168,121,95,133,123,163,125,215,128,159,124,75,144,90,74,212,103,34,65,140,98,13,53,29,97,32,107,114,199,183,132,92,101,55,56,42,127
14.628693,13.654986,12.536736,12.409719,11.499583,11.070585,10.750509,10.676096,10.453192,10.281789,10.256247,10.159322,10.15703,10.154195,10.144415,10.089695,10.082407,10.055115,9.953197,9.924559,9.918304,9.914175,9.888304,9.866701,9.860406,9.857281,9.812906,9.811883,9.805852,9.803119,9.782194,9.779733,9.770079,9.769563,9.737955,9.725624,9.722214,9.7174015,9.699249,9.698095,9.686467,9.682267,9.678882,9.674985,9.673603,9.667096,9.6508665,9.638574,9.625613,9.614736,9.614168,9.60537,9.568903,9.567407,9.56616,9.554993,9.543271,9.517947,9.517217,9.516628,9.503721,9.499559,9.498719,9.488417,9.487233,9.48598,9.467738,9.4676485,9.463694,9.455884,9.451738,9.449793,9.449116,9.442034,9.440079,9.439052,9.436361,9.425158,9.424334,9.399973,9.3965025,9.383395,9.373776,9.37337,9.368536,9.357278,9.352957,9.348804,9.344694,9.344416,9.3412695,9.337946,9.328524,9.327055,9.325811,9.325262,9.3250675,9.316002,9.315176,9.311102
NACCAGE,RACETER,NACCIDEM,NACCAGEB,DECIN,COMMUN,NPPDXE,MARISTAT,ORIENT,NACCPPA,NACCDAGE,NACCDOWN,NPPMIH,IMPNOMCI,NPADNC,NACCARTE,PARK,MOMODE,NACCREAS,NPBNKB,NACCBNKF,BEAGIT,COGVIS,NACCINF,NPHIST,NACCBRAA,SEX,PRIMLANG,HANDED,NACCTMCI,NACCMCII,NACCOTHP,NPINF3B,NPFTDTAU,NACCREFR,NPWMR,BEVHALL,JUDGMENT,NACCETPR,EDUC,NPNLOSS,NPHISG,DECAGE,CDRSUM,BEDEL,NACCNEUR,BEIRRIT,HOMEHOBB,NACCALZD,NPPDXA,NPFTDT10,DOWNS,NPASAN,MOFALLS,NPPDXM,NPOLD4,NACCMICR,DECSUB,NACCALZP,NPGRLCH,NPINF1D,MEMORY,NPPATH6,NPOLDD,NPGRSNH,ALCDEMIF,NPTHAL,NACCAVAS,NPOLD1,NPABAN,NPTDPE,NPHISMB,NPHEMO1,NPTAN,PSPIF,NPINF1F,DEP,PSP,NPTDPB,NACCADMU,NACCCOGF,NACCMCIE,NPINF,MEDS,NACCLIVS,NACCMOTF,COGJUDG,DYSILLIF,COGATTN,NACCNORM,NPFIX,NPFTDT7,NPPATH7,NPHISO,OTHPSY,COGOTHIF,COURSE,FRSTCHG,BEDISIN,NPTDPAN
