119,36,123,122,81,126,229,34,73,140,256,39,22,40,11,41,52,248,27,54,204,15,37,4,65,45,189,251,206,257,210,16,249,48,1,66,188,23,49,247,227,151,19,105,133,84,114,134,67,24,18,58,13,85,0,226,143,38,246,14,211,205,31,56,153,129,125,87,169,68,3,60,51,141,171,35,241,156,75,212,174,203,149,7,55,63,83,70,250,47,61,148,160,53,161,50,162,28,74,177
15.098654,12.400273,12.031346,11.727477,11.050627,10.302753,10.191024,9.983794,9.959797,9.805327,9.751969,9.737382,9.72005,9.676657,9.632984,9.614491,9.598578,9.578848,9.577808,9.57167,9.571132,9.556201,9.547538,9.53438,9.52791,9.516784,9.516011,9.51191,9.502021,9.477979,9.472874,9.448718,9.428363,9.422669,9.418716,9.414595,9.390624,9.388729,9.37859,9.377822,9.377597,9.371207,9.36865,9.359621,9.33965,9.334805,9.329477,9.3292,9.322623,9.320962,9.299143,9.294465,9.294366,9.293293,9.285951,9.28452,9.27876,9.274271,9.271951,9.270527,9.261822,9.259831,9.2591715,9.258804,9.256545,9.252803,9.243139,9.2361,9.225776,9.223602,9.211548,9.21058,9.207668,9.202244,9.20032,9.195153,9.192552,9.191259,9.191064,9.182437,9.181308,9.179759,9.174325,9.17109,9.1637335,9.163471,9.161445,9.155085,9.154607,9.152759,9.15029,9.1502495,9.149429,9.149055,9.147518,9.14566,9.1414175,9.138887,9.129823,9.124904
NACCAGEB,COMMUN,NACCAGE,NACCIDEM,NACCMCII,NACCNE4S,NPTDPD,ORIENT,NACCPPA,NPASAN,NACCDAGE,CDRSUM,INLIVWTH,DECSUB,EDUC,DECIN,BEDEP,NACCOTHP,NACCMOM,BEAHALL,NPLBOD,RESIDENC,HOMEHOBB,SEX,MOTREM,COGVIS,NPWMR,NACCFORM,NPHIPSCL,NACCINT,NACCCBD,HANDED,NACCBNKF,NACCCOGF,NACCREFR,MOSLOW,NACCARTE,INVISITS,COGMODE,NPPDXQ,NPTDPB,NACCDIFF,INSEX,DEPIF,NPGRLA,NACCALZP,COGOTH,NPGRHA,NACCMOTF,INCALLS,INBIRYR,BEAGIT,NACCLIVS,NACCLBDE,NACCREAS,NPTDPA,NPHISG,PERSCARE,NPPDXP,INDEPEND,NACCPROG,NPNLOSS,NACCSTYR,BEDISIN,NACCAMY,NPWBRWT,NACCAPOE,PARK,NPINF4D,MOMODE,BIRTHYR,BEOTHR,BEAPATHY,NPTDPAN,NACCINF,JUDGMENT,NPPDXK,NPINF1B,NACCLBDS,NPFTDT5,NPHEMO2,NACCLEWY,NACCNEUR,RACE,BEDEL,MOGAIT,NACCALZD,FRSTCHG,NPBNKB,COGOTHR,NACCBEHF,NACCBRAA,NPINF2B,BEVHALL,NPINF2D,DECAGE,NPINF2F,NACCDAD,NACCBVFT,NPOLD1
