105,109,22,108,220,67,20,241,23,195,91,228,60,214,59,242,25,27,148,106,219,31,72,68,131,123,174,70,63,111,61,137,132,226,15,234,44,58,119,65,53,225,40,122,102,236,231,81,112,3,86,13,196,34,97,147,115,169,29,14,94,189,1,171,56,190,114,32,212,54,50,28,100,139,52,155,183,121,127,162,73,84,62,145,37,16,198,153,46,47,55,125,76,129,235,4,135,188,126,51
15.92464,12.795947,12.510122,11.4671545,11.383384,10.723667,10.451167,10.221402,10.181543,10.090454,9.996473,9.920495,9.893469,9.848405,9.841085,9.820093,9.809201,9.788015,9.770426,9.731575,9.688921,9.648626,9.647545,9.623203,9.620028,9.613081,9.61015,9.60999,9.605184,9.60498,9.601414,9.594645,9.591192,9.581244,9.574146,9.570562,9.570557,9.561342,9.557315,9.528434,9.522878,9.516634,9.510172,9.508367,9.506266,9.501621,9.498704,9.498062,9.497535,9.496063,9.494539,9.477438,9.474464,9.470327,9.465139,9.455643,9.444174,9.443867,9.437531,9.436213,9.429693,9.421028,9.419912,9.415289,9.411398,9.407184,9.406808,9.405675,9.40225,9.401556,9.394531,9.391039,9.383928,9.38174,9.378347,9.377518,9.37533,9.374716,9.372605,9.368437,9.3667965,9.366499,9.366023,9.363824,9.360245,9.360049,9.35716,9.348687,9.341715,9.340941,9.338103,9.334539,9.320509,9.318743,9.3159895,9.297157,9.295661,9.29191,9.291811,9.291288
NACCAGEB,NACCAGE,COMMUN,NACCIDEM,NPPDXE,NACCMCII,ORIENT,NACCDAGE,HOMEHOBB,NACCCBD,DEPIF,NPPDXM,NACCBVFT,NPTDPD,NACCPPA,NACCINT,CDRSUM,DECIN,NPINF2F,NACCNIHR,NPPDXD,COGVIS,NACCLBDP,IMPNOMCI,NPHIST,NACCAVAS,NACCARTE,NACCALZP,NACCMCIL,NACCAPOE,NACCLBDS,NACCDIFF,NPHISO,NPPDXK,RESIDENC,NACCBNKF,BEAGIT,DEMENTED,NPGRLA,NACCMCIE,NACCMOTF,NPPDXJ,BEAHALL,NPGRLCH,NACCETPR,NACCFORM,NPPDXP,HUNTIF,NACCNE4S,BIRTHYR,HYCEPH,NACCLIVS,NACCPROG,NACCCOGF,DYSILLIF,NPINF2D,NPWBRWT,NPOLDD1,COGJUDG,INDEPEND,ALCDEM,NPLBOD,NACCREFR,NPOLDD3,FRSTCHG,NPNLOSS,NPFIX,COGATTN,NPTDPB,MOMODE,MOFALLS,COGMEM,COGOTH,NACCAMY,MOSLOW,NPINF4D,NPPATH7,NPGRSNH,NPTDPAN,NPOLD,PARK,BRNINJ,NACCTMCI,NPINF2A,BEAPATHY,HANDED,NPFTDT6,NPINF4A,BEOTHR,NACCBEHF,COURSE,NPABAN,CORT,NPHISG,NPBNKB,SEX,NACCNEUR,NACCLEWY,NPASAN,MOTREM
