109,220,105,9,108,27,22,20,59,136,67,241,215,216,68,11,230,12,235,234,190,40,124,26,174,112,23,121,4,165,71,73,182,233,125,232,24,34,192,69,231,74,0,166,38,52,32,135,8,25,150,96,43,113,134,21,153,131,65,187,175,118,10,138,94,44,122,70,84,58,36,161,3,184,189,29,99,211,164,149,81,61,173,41,168,16,197,64,180,172,93,202,183,106,45,39,240,139,89,129
14.614604,12.960215,12.858534,12.391147,11.891359,11.855478,10.982376,10.626251,10.613754,10.383355,10.28615,10.090395,10.088506,10.069434,10.059618,9.999796,9.959335,9.944992,9.942278,9.926041,9.914377,9.905566,9.858603,9.818606,9.815664,9.814495,9.796362,9.78227,9.779214,9.749354,9.714888,9.708746,9.693299,9.6667385,9.666638,9.648669,9.640538,9.627039,9.625832,9.616775,9.605189,9.600786,9.600515,9.594129,9.591345,9.585881,9.574258,9.568518,9.56451,9.562436,9.557495,9.552244,9.551354,9.532487,9.531355,9.52548,9.51054,9.506984,9.501506,9.496245,9.494667,9.488962,9.4745455,9.472666,9.470214,9.465747,9.461638,9.452155,9.449362,9.445928,9.438484,9.438408,9.437929,9.43676,9.43647,9.429308,9.428209,9.418533,9.410393,9.4101,9.394854,9.394828,9.390734,9.39045,9.389199,9.386297,9.385757,9.381572,9.371527,9.365776,9.365034,9.357203,9.34889,9.346939,9.345991,9.345345,9.343303,9.340787,9.336017,9.334273
NACCAGE,NPPDXE,NACCAGEB,RACETER,NACCIDEM,DECIN,COMMUN,ORIENT,NACCPPA,NPADNC,NACCMCII,NACCDAGE,NPTDPE,NPPDXA,IMPNOMCI,EDUC,NACCDOWN,MARISTAT,NPBNKB,NACCBNKF,NPNLOSS,BEAHALL,NPTAN,DECSUB,NACCARTE,NACCNE4S,HOMEHOBB,NPGRSNH,SEX,NPOLD3,NACCLBDE,PARK,NPPATH6,NACCOTHP,NPABAN,NPPDXQ,PERSCARE,NACCCOGF,NPFTDTAU,NACCALZD,NPPDXP,PSP,NACCREAS,NPOLD4,BEDEP,MOSLOW,COGATTN,NACCNEUR,RACESEC,CDRSUM,NPINF3B,DYSILL,BEIRRIT,NPPMIH,NACCBRAA,JUDGMENT,NPINF4A,NPHIST,NACCMCIE,NPPATH11,NPWMR,NPGRCCA,PRIMLANG,NACCVASC,ALCDEM,BEAGIT,NPGRLCH,NACCALZP,BRNINJ,DEMENTED,DECAGE,NPHEMO3,BIRTHYR,NPPATH8,NPLBOD,COGJUDG,MEDSIF,NPTDPA,NPOLD2,NPINF3A,HUNTIF,NACCLBDS,NACCHEM,BEDEL,NPOLDD,HANDED,NPFTDT5,NACCMCIA,NPPATH4,NPOLDD4,OTHPSYIF,NPFTDT10,NPPATH7,NACCNIHR,BEPERCH,BEVHALL,NPFAUT,NACCAMY,NEOPIF,NPHISG
