27,108,23,109,105,233,60,112,20,128,61,111,21,2,116,31,4,242,202,180,67,166,52,212,19,13,114,125,0,91,179,42,25,241,238,142,115,104,118,228,227,11,26,176,214,36,1,120,184,234,156,113,121,124,161,148,130,12,65,165,153,69,35,96,216,110,163,119,191,211,236,182,16,14,175,190,229,147,75,43,123,134,162,70,235,28,90,135,102,215,50,45,187,170,6,138,177,24,178,174
14.921582,12.706274,12.44454,12.109128,11.907321,11.211628,11.146341,10.795285,10.706022,10.682298,10.674906,10.645617,10.63624,10.572763,10.532724,10.50964,10.471985,10.362239,10.308105,10.304143,10.284961,10.125523,10.110827,10.058194,10.030047,10.023284,10.020762,10.010389,9.987094,9.952977,9.938932,9.931389,9.915705,9.901278,9.895068,9.890671,9.889168,9.861425,9.836786,9.825108,9.783752,9.773978,9.764265,9.763208,9.755598,9.7426,9.730947,9.714976,9.70603,9.704004,9.698306,9.697542,9.68452,9.682638,9.680562,9.663652,9.659933,9.655265,9.648503,9.647647,9.643996,9.637739,9.637398,9.630564,9.628719,9.626663,9.623465,9.620906,9.618867,9.612146,9.609403,9.609283,9.606227,9.603944,9.591472,9.590421,9.576618,9.573028,9.571627,9.570128,9.569231,9.565123,9.562522,9.559755,9.557245,9.531164,9.530269,9.527684,9.522542,9.4852705,9.481711,9.478465,9.475317,9.474116,9.470838,9.467474,9.460449,9.45896,9.449514,9.447359
DECIN,NACCIDEM,HOMEHOBB,NACCAGE,NACCAGEB,NACCOTHP,NACCBVFT,NACCNE4S,ORIENT,NPHISMB,NACCLBDS,NACCAPOE,JUDGMENT,BIRTHMO,NPWBRF,COGVIS,SEX,NACCINT,NPFTDT10,NPPATH4,NACCMCII,NPOLD4,MOSLOW,NPTDPB,MEMORY,NACCLIVS,NPFIX,NPABAN,NACCREAS,DEPIF,NPPATH3,BEDISIN,CDRSUM,NACCDAGE,NACCCSFP,NPINF1B,NPWBRWT,NACCFTDM,NPGRCCA,NPPDXM,NPPDXL,EDUC,DECSUB,NPPATH,NPTDPD,DECAGE,NACCREFR,NPGRHA,NPPATH8,NACCBNKF,NPINF4F,NPPMIH,NPGRSNH,NPTAN,NPHEMO3,NPINF2F,NPHISSS,MARISTAT,NACCMCIE,NPOLD3,NPINF4A,NACCALZD,COGMODE,DYSILL,NPPDXA,NACCUDSD,NPOLD1,NPGRLA,NPHIPSCL,NPTDPA,NACCFORM,NPPATH6,HANDED,INDEPEND,NPWMR,NPNLOSS,NPPDXN,NPINF2D,PSPIF,BEIRRIT,NACCAVAS,NACCBRAA,NPOLD,NACCALZP,NPBNKB,COGMEM,DEP,NACCNEUR,NACCETPR,NPTDPE,MOFALLS,BEPERCH,NPPATH11,NPOLDD2,HISPOR,NACCVASC,NACCNEC,PERSCARE,NPPATH2,NACCARTE
