119,123,81,36,39,122,34,73,41,229,118,256,59,49,230,40,37,226,148,129,33,208,120,13,19,67,57,251,257,61,65,194,205,63,15,153,116,74,1,217,38,4,14,210,214,24,58,54,150,126,128,114,45,16,115,52,139,240,160,133,50,87,27,35,189,140,31,0,11,23,247,22,28,255,250,241,207,134,2,137,204,182,246,18,206,125,12,181,147,68,26,203,127,17,143,211,85,196,56,216
16.165949,13.161006,12.586504,10.778598,10.74236,10.569674,10.09401,9.976356,9.9204445,9.875436,9.863138,9.855978,9.850396,9.802846,9.772489,9.764323,9.748316,9.732441,9.7279825,9.713754,9.698077,9.695493,9.68493,9.681097,9.677533,9.6512165,9.64152,9.638431,9.617762,9.61275,9.604097,9.561893,9.554789,9.554463,9.535458,9.528555,9.519766,9.51614,9.506863,9.500362,9.493875,9.481134,9.479476,9.47292,9.469095,9.464878,9.463775,9.463568,9.462984,9.46251,9.456755,9.453585,9.451946,9.442891,9.435157,9.433669,9.41979,9.419456,9.417675,9.414697,9.4145565,9.409442,9.407549,9.396148,9.393308,9.390245,9.384524,9.3826275,9.381533,9.368447,9.344179,9.341237,9.340034,9.340006,9.332786,9.316264,9.311098,9.310211,9.294989,9.293405,9.292654,9.288381,9.287623,9.278436,9.273956,9.269242,9.263475,9.257113,9.256378,9.25065,9.250116,9.237096,9.236878,9.234967,9.233843,9.223828,9.223295,9.222043,9.22041,9.21806
NACCAGEB,NACCAGE,NACCMCII,COMMUN,CDRSUM,NACCIDEM,ORIENT,NACCPPA,DECIN,NPTDPD,NACCFTDM,NACCDAGE,BEPERCH,COGMODE,NPTDPE,DECSUB,HOMEHOBB,NPTDPA,NACCBRAA,NPWBRWT,MEMORY,NACCPICK,NACCNIHR,NACCLIVS,INSEX,NACCMOTF,BEIRRIT,NACCFORM,NACCINT,NACCBEHF,MOTREM,NPPATH4,NPNLOSS,MOGAIT,RESIDENC,NACCAMY,NACCETPR,NACCBVFT,NACCREFR,NPFTDT10,PERSCARE,SEX,INDEPEND,NACCCBD,NPFTDT7,INCALLS,BEAGIT,BEAHALL,NPADNC,NACCNE4S,NPFIX,COGOTH,COGVIS,HANDED,COGOTHIF,BEDEP,NPABAN,NPPDXJ,NPINF2B,NPGRLA,DECAGE,PARK,NACCMOM,JUDGMENT,NPWMR,NPASAN,NACCSTYR,NACCREAS,EDUC,INVISITS,NPPDXQ,INLIVWTH,NACCDAD,NPFAUT,NPBNKB,NPPDXK,NPFTDTAU,NPGRHA,BIRTHMO,NACCAVAS,NPLBOD,NPOLDD,NPPDXP,INBIRYR,NPHIPSCL,NACCAPOE,MARISTAT,NACCMICR,NPTHAL,MOMODE,NACCFAM,NACCLEWY,NPPMIH,INBIRMO,NPHISG,NACCPROG,NACCLBDE,NPPATH6,BEDISIN,NPFTDT9
