109,220,105,108,9,27,22,59,20,12,175,67,136,0,241,230,150,131,73,174,29,43,215,21,235,121,234,126,190,54,103,68,123,192,124,23,25,113,10,102,8,134,166,41,13,122,69,216,212,140,49,51,48,24,61,37,188,4,31,28,231,83,129,44,36,100,111,157,45,50,91,62,11,112,138,34,16,238,39,81,94,142,137,133,219,15,30,233,110,57,125,96,146,1,135,66,182,187,38,214
15.969513,12.713016,12.665043,11.866524,11.564769,11.54995,11.147136,10.7118435,10.256561,10.208487,10.194527,10.141828,10.096624,10.079517,10.008336,9.932781,9.91577,9.906691,9.904311,9.901053,9.900656,9.870128,9.851542,9.845649,9.818121,9.812884,9.812336,9.810292,9.807469,9.794188,9.778522,9.778255,9.7729225,9.768696,9.764088,9.749873,9.728013,9.714719,9.711126,9.705345,9.652855,9.63307,9.604946,9.595813,9.586551,9.5843525,9.5689745,9.5636015,9.551105,9.548187,9.509318,9.509219,9.505739,9.501333,9.49918,9.488929,9.487078,9.483797,9.483561,9.475317,9.471518,9.469271,9.468918,9.467674,9.458639,9.453303,9.453179,9.443408,9.438479,9.437578,9.43732,9.433263,9.433137,9.430204,9.424031,9.424029,9.423067,9.422685,9.422611,9.403215,9.397413,9.397005,9.386472,9.382606,9.382538,9.381915,9.38154,9.379374,9.371974,9.370646,9.366784,9.36408,9.363937,9.363329,9.360151,9.358885,9.354465,9.350899,9.350801,9.349685
NACCAGE,NPPDXE,NACCAGEB,NACCIDEM,RACETER,DECIN,COMMUN,NACCPPA,ORIENT,MARISTAT,NPWMR,NACCMCII,NPADNC,NACCREAS,NACCDAGE,NACCDOWN,NPINF3B,NPHIST,PARK,NACCARTE,COGJUDG,BEIRRIT,NPTDPE,JUDGMENT,NPBNKB,NPGRSNH,NACCBNKF,NPASAN,NPNLOSS,MOMODE,NACCADMU,IMPNOMCI,NACCAVAS,NPFTDTAU,NPTAN,HOMEHOBB,CDRSUM,NPPMIH,PRIMLANG,NACCETPR,RACESEC,NACCBRAA,NPOLD4,BEDEL,NACCLIVS,NPGRLCH,NACCALZD,NPPDXA,NPTDPB,NPINF,MOGAIT,MOTREM,BEMODE,PERSCARE,NACCLBDS,BEAPATHY,NACCLEWY,SEX,COGVIS,COGMEM,NPPDXP,PRIONIF,NPHISG,BEAGIT,DECAGE,COGOTH,NACCAPOE,NACCINF,BEPERCH,MOFALLS,DEPIF,NACCTMCI,EDUC,NACCNE4S,NACCVASC,NACCCOGF,HANDED,NACCCSFP,BEVHALL,HUNTIF,ALCDEM,NPINF1B,NACCDIFF,NPTHAL,NPPDXD,RESIDENC,COGLANG,NACCOTHP,NACCUDSD,NORMCOG,NPABAN,DYSILL,NPINF2B,NACCREFR,NACCNEUR,NACCMCIV,NPPATH6,NPPATH11,BEDEP,NPTDPD
